Servo Motion,Servo Position,Flex Sensor Value,EMG Sensor Value,EMG Sensor Voltage
Finger Closing,114,404,75,366.57
Finger Closing,115,407,70,342.13
Finger Closing,116,407,88,430.11
Finger Closing,117,407,75,366.57
Finger Closing,118,406,103,503.42
Finger Closing,119,405,86,420.33
Finger Closing,120,404,111,542.52
Finger Closing,121,403,90,439.88
Finger Closing,122,403,127,620.72
Finger Closing,123,402,106,518.08
Finger Closing,124,400,148,723.36
Finger Closing,125,399,125,610.95
Finger Closing,126,398,143,698.92
Finger Closing,127,397,129,630.5
Finger Closing,128,395,132,645.16
Finger Closing,129,393,125,610.95
Finger Closing,130,389,165,806.45
Finger Closing,131,386,148,723.36
Finger Closing,132,384,204,997.07
Finger Closing,133,382,178,869.99
Finger Closing,134,382,151,738.03
Finger Closing,135,382,143,698.92
Finger Closing,136,380,115,562.07
Finger Closing,137,377,117,571.85
Finger Closing,138,377,92,449.66
Finger Closing,139,375,91,444.77
Finger Closing,140,373,73,356.79
Finger Closing,141,371,75,366.57
Finger Closing,142,369,63,307.92
Finger Closing,143,372,67,327.47
Finger Closing,144,365,59,288.37
Finger Closing,145,363,61,298.14
Finger Closing,146,359,51,249.27
Finger Closing,147,355,56,273.7
Finger Closing,148,355,50,244.38
Finger Closing,149,350,51,249.27
Finger Closing,150,348,43,210.17
Finger Closing,151,347,53,259.04
Finger Closing,152,343,52,254.15
Finger Closing,153,341,54,263.93
Finger Closing,154,342,52,254.15
Finger Closing,155,340,51,249.27
Finger Closing,156,338,45,219.94
Finger Closing,157,335,49,239.49
Finger Closing,158,335,47,229.72
Finger Closing,159,332,50,244.38
Finger Closing,160,330,40,195.5
Finger Closing,161,333,37,180.84
Finger Closing,162,333,37,180.84
Finger Closing,163,331,38,185.73
Finger Closing,164,331,34,166.18
Finger Closing,165,327,34,166.18
Finger Closing,166,327,38,185.73
Finger Closing,167,324,35,171.07
Finger Closing,168,328,33,161.29
Finger Closing,169,326,27,131.96
Finger Closing,170,326,32,156.4
Finger Opening,170,326,29,141.74
Finger Opening,169,326,24,117.3
Finger Opening,168,328,22,107.53
Finger Opening,167,327,21,102.64
Finger Opening,166,327,23,112.41
Finger Opening,165,326,21,102.64
Finger Opening,164,327,22,107.53
Finger Opening,163,327,21,102.64
Finger Opening,162,330,28,136.85
Finger Opening,161,327,33,161.29
Finger Opening,160,323,46,224.83
Finger Opening,159,323,61,298.14
Finger Opening,158,331,95,464.32
Finger Opening,157,331,138,674.49
Finger Opening,156,333,144,703.81
Finger Opening,155,333,155,757.58
Finger Opening,154,334,156,762.46
Finger Opening,153,336,135,659.82
Finger Opening,152,338,146,713.59
Finger Opening,151,339,123,601.17
Finger Opening,150,341,143,698.92
Finger Opening,149,338,123,601.17
Finger Opening,148,344,141,689.15
Finger Opening,147,345,114,557.18
Finger Opening,146,348,124,606.06
Finger Opening,145,348,101,493.65
Finger Opening,144,348,116,566.96
Finger Opening,143,352,98,478.98
Finger Opening,142,352,100,488.76
Finger Opening,141,355,86,420.33
Finger Opening,140,356,92,449.66
Finger Opening,139,357,76,371.46
Finger Opening,138,358,94,459.43
Finger Opening,137,358,88,430.11
Finger Opening,136,359,106,518.08
Finger Opening,135,360,92,449.66
Finger Opening,134,362,145,708.7
Finger Opening,133,363,113,552.3
Finger Opening,132,363,193,943.3
Finger Opening,131,367,151,738.03
Finger Opening,130,367,190,928.64
Finger Opening,129,367,149,728.25
Finger Opening,128,370,192,938.42
Finger Opening,127,373,152,742.91
Finger Opening,126,372,124,606.06
Finger Opening,125,374,113,552.3
Finger Opening,124,372,115,562.07
Finger Opening,123,377,108,527.86
Finger Opening,122,374,153,747.8
Finger Opening,121,374,139,679.37
Finger Opening,120,375,166,811.34
Finger Opening,119,378,144,703.81
Finger Opening,118,378,118,576.74
Finger Opening,117,379,138,674.49
Finger Opening,116,380,122,596.29
Finger Opening,115,380,148,723.36
Finger Opening,114,382,128,625.61
Finger Opening,113,384,152,742.91
Finger Opening,112,386,127,620.72
Finger Opening,111,388,137,669.6
Finger Opening,110,390,134,654.94
Finger Opening,109,391,145,708.7
Finger Opening,108,391,162,791.79
Finger Opening,107,392,171,835.78
Finger Opening,106,392,173,845.55
Finger Opening,105,392,179,874.88
Finger Opening,104,392,177,865.1
Finger Opening,103,391,173,845.55
Finger Opening,102,392,165,806.45
Finger Opening,101,392,167,816.23
Finger Opening,100,392,161,786.9
Finger Opening,99,392,136,664.71
Finger Opening,98,391,137,669.6
Finger Opening,97,390,143,698.92
Finger Opening,96,389,136,664.71
Finger Opening,95,389,132,645.16
Finger Opening,94,389,125,610.95
Finger Opening,93,389,132,645.16
Finger Opening,92,388,114,557.18
Finger Opening,91,389,110,537.63
Finger Opening,90,389,102,498.53
