Servo Motion,Servo Position,Flex Sensor Value,EMG Sensor Value,EMG Sensor Voltage
Finger Closing,92,384,66,322.58
Finger Closing,93,384,53,259.04
Finger Closing,94,385,47,229.72
Finger Closing,95,387,44,215.05
Finger Closing,96,389,41,200.39
Finger Closing,97,392,36,175.95
Finger Closing,98,394,36,175.95
Finger Closing,99,396,32,156.4
Finger Closing,100,398,28,136.85
Finger Closing,101,399,26,127.08
Finger Closing,102,399,26,127.08
Finger Closing,103,401,28,136.85
Finger Closing,104,401,29,141.74
Finger Closing,105,402,27,131.96
Finger Closing,106,403,24,117.3
Finger Closing,107,403,35,171.07
Finger Closing,108,403,34,166.18
Finger Closing,109,402,28,136.85
Finger Closing,110,391,24,117.3
Finger Closing,111,384,27,131.96
Finger Closing,112,383,29,141.74
Finger Closing,113,381,25,122.19
Finger Closing,114,379,21,102.64
Finger Closing,115,399,23,112.41
Finger Closing,116,394,27,131.96
Finger Closing,117,395,25,122.19
Finger Closing,118,393,25,122.19
Finger Closing,119,391,22,107.53
Finger Closing,120,389,25,122.19
Finger Closing,121,387,25,122.19
Finger Closing,122,385,29,141.74
Finger Closing,123,383,24,117.3
Finger Closing,124,381,23,112.41
Finger Closing,125,381,61,298.14
Finger Closing,126,378,48,234.6
Finger Closing,127,376,36,175.95
Finger Closing,128,375,31,151.52
Finger Closing,129,374,26,127.08
Finger Closing,130,374,37,180.84
Finger Closing,131,372,35,171.07
Finger Closing,132,371,66,322.58
Finger Closing,133,370,79,386.12
Finger Closing,134,370,76,371.46
Finger Closing,135,369,70,342.13
Finger Closing,136,368,121,591.4
Finger Closing,137,367,132,645.16
Finger Closing,138,366,138,674.49
Finger Closing,139,371,129,630.5
Finger Closing,140,369,128,625.61
Finger Closing,141,365,114,557.18
Finger Closing,142,360,120,586.51
Finger Closing,143,366,110,537.63
Finger Closing,144,355,130,635.39
Finger Closing,145,353,113,552.3
Finger Closing,146,352,161,786.9
Finger Closing,147,350,130,635.39
Finger Closing,148,348,155,757.58
Finger Closing,149,346,126,615.84
Finger Closing,150,345,213,1041.06
Finger Closing,151,344,171,835.78
Finger Closing,152,343,205,1001.96
Finger Closing,153,341,176,860.22
Finger Closing,154,340,225,1099.71
Finger Closing,155,338,181,884.65
Finger Closing,156,337,198,967.74
Finger Closing,157,336,160,782.01
Finger Closing,158,335,156,762.46
Finger Closing,159,334,156,762.46
Finger Closing,160,332,152,742.91
Finger Closing,161,331,135,659.82
Finger Closing,162,330,128,625.61
Finger Closing,163,329,118,576.74
Finger Closing,164,329,108,527.86
Finger Closing,165,328,100,488.76
Finger Closing,166,328,88,430.11
Finger Closing,167,328,80,391.01
Finger Closing,168,328,77,376.34
Finger Closing,169,328,77,376.34
Finger Closing,170,327,76,371.46
Finger Closing,171,327,74,361.68
Finger Closing,172,326,64,312.81
Finger Closing,173,326,53,259.04
Finger Closing,174,326,47,229.72
Finger Closing,175,326,42,205.28
Finger Closing,176,325,37,180.84
Finger Closing,177,326,35,171.07
Finger Closing,178,326,33,161.29
Finger Closing,179,326,31,151.52
Finger Closing,180,327,30,146.63
Finger Opening,180,326,31,151.52
Finger Opening,179,336,31,151.52
Finger Opening,178,328,33,161.29
Finger Opening,177,329,32,156.4
Finger Opening,176,329,32,156.4
Finger Opening,175,331,26,127.08
Finger Opening,174,332,24,117.3
Finger Opening,173,332,22,107.53
Finger Opening,172,333,21,102.64
Finger Opening,171,333,19,92.86
Finger Opening,170,333,20,97.75
Finger Opening,169,333,24,117.3
Finger Opening,168,333,22,107.53
Finger Opening,167,333,22,107.53
Finger Opening,166,334,21,102.64
Finger Opening,165,333,19,92.86
Finger Opening,164,333,18,87.98
Finger Opening,163,333,21,102.64
Finger Opening,162,334,34,166.18
Finger Opening,161,334,34,166.18
Finger Opening,160,335,61,298.14
Finger Opening,159,336,52,254.15
Finger Opening,158,336,56,273.7
Finger Opening,157,338,64,312.81
Finger Opening,156,339,65,317.69
Finger Opening,155,340,57,278.59
Finger Opening,154,341,49,239.49
Finger Opening,153,342,42,205.28
Finger Opening,152,344,56,273.7
Finger Opening,151,339,116,566.96
Finger Opening,150,350,98,478.98
Finger Opening,149,342,123,601.17
Finger Opening,148,345,96,469.21
Finger Opening,147,347,85,415.44
Finger Opening,146,348,78,381.23
Finger Opening,145,348,76,371.46
Finger Opening,144,349,74,361.68
Finger Opening,143,351,98,478.98
Finger Opening,142,353,108,527.86
Finger Opening,141,355,91,444.77
Finger Opening,140,356,85,415.44
Finger Opening,139,358,97,474.1
Finger Opening,138,359,82,400.78
Finger Opening,137,362,96,469.21
Finger Opening,136,363,96,469.21
Finger Opening,135,368,101,493.65
Finger Opening,134,367,90,439.88
Finger Opening,133,368,93,454.55
Finger Opening,132,369,89,435
Finger Opening,131,370,80,391.01
Finger Opening,130,371,79,386.12
Finger Opening,129,372,74,361.68
Finger Opening,128,373,77,376.34
Finger Opening,127,374,72,351.91
Finger Opening,126,375,82,400.78
Finger Opening,125,375,74,361.68
Finger Opening,124,377,78,381.23
Finger Opening,123,377,77,376.34
Finger Opening,122,378,84,410.56
Finger Opening,121,379,70,342.13
Finger Opening,120,379,81,395.89
Finger Opening,119,380,70,342.13
Finger Opening,118,381,70,342.13
Finger Opening,117,381,66,322.58
Finger Opening,116,382,76,371.46
Finger Opening,115,382,68,332.36
Finger Opening,114,383,75,366.57
Finger Opening,113,383,69,337.24
Finger Opening,112,383,74,361.68
Finger Opening,111,384,64,312.81
Finger Opening,110,386,66,322.58
Finger Opening,109,387,63,307.92
Finger Opening,108,388,64,312.81
Finger Opening,107,389,59,288.37
Finger Opening,106,390,55,268.82
Finger Opening,105,391,54,263.93
Finger Opening,104,392,61,298.14
Finger Opening,103,393,50,244.38
Finger Opening,102,394,72,351.91
Finger Opening,101,396,59,288.37
Finger Opening,100,397,75,366.57
Finger Opening,99,399,63,307.92
Finger Opening,98,400,129,630.5
Finger Opening,97,285,104,508.31
Finger Opening,96,326,81,395.89
Finger Opening,95,330,61,298.14
Finger Opening,94,335,96,469.21
Finger Opening,93,327,72,351.91
Finger Opening,92,396,79,386.12
Finger Opening,91,399,61,298.14
Finger Opening,90,398,54,263.93
Finger Closing,90,403,43,210.17
Finger Closing,91,407,48,234.6
Finger Closing,92,409,37,180.84
Finger Closing,93,410,30,146.63
Finger Closing,94,412,26,127.08
Finger Closing,95,413,33,161.29
Finger Closing,96,413,26,127.08
Finger Closing,97,413,34,166.18
Finger Closing,98,398,26,127.08
Finger Closing,99,402,40,195.5
Finger Closing,100,399,34,166.18
Finger Closing,101,399,42,205.28
Finger Closing,102,410,34,166.18
Finger Closing,103,412,55,268.82
Finger Closing,104,412,43,210.17
Finger Closing,105,414,45,219.94
Finger Closing,106,415,34,166.18
Finger Closing,107,414,47,229.72
Finger Closing,108,412,37,180.84
Finger Closing,109,411,34,166.18
Finger Closing,110,410,33,161.29
Finger Closing,111,408,32,156.4
Finger Closing,112,405,29,141.74
Finger Closing,113,403,29,141.74
Finger Closing,114,402,28,136.85
Finger Closing,115,400,35,171.07
Finger Closing,116,397,30,146.63
Finger Closing,117,396,39,190.62
Finger Closing,118,393,39,190.62
Finger Closing,119,391,42,205.28
Finger Closing,120,385,43,210.17
Finger Closing,121,387,51,249.27
Finger Closing,122,383,44,215.05
Finger Closing,123,383,49,239.49
Finger Closing,124,380,44,215.05
Finger Closing,125,379,62,303.03
Finger Closing,126,380,58,283.48
Finger Closing,127,377,60,293.26
Finger Closing,128,374,52,254.15
Finger Closing,129,373,54,263.93
Finger Closing,130,371,68,332.36
Finger Closing,131,369,70,342.13
Finger Closing,132,368,64,312.81
Finger Closing,133,365,70,342.13
Finger Closing,134,363,67,327.47
Finger Closing,135,362,73,356.79
Finger Closing,136,360,73,356.79
Finger Closing,137,358,84,410.56
Finger Closing,138,360,80,391.01
Finger Closing,139,359,78,381.23
Finger Closing,140,358,80,391.01
Finger Closing,141,357,98,478.98
Finger Closing,142,360,108,527.86
Finger Closing,143,357,133,650.05
Finger Closing,144,343,130,635.39
Finger Closing,145,354,122,596.29
Finger Closing,146,355,132,645.16
Finger Closing,147,352,165,806.45
Finger Closing,148,349,155,757.58
Finger Closing,149,348,165,806.45
Finger Closing,150,342,165,806.45
Finger Closing,151,340,203,992.18
Finger Closing,152,342,194,948.19
Finger Closing,153,341,159,777.13
Finger Closing,154,339,149,728.25
Finger Closing,155,338,138,674.49
Finger Closing,156,337,128,625.61
Finger Closing,157,336,105,513.2
Finger Closing,158,334,93,454.55
Finger Closing,159,332,80,391.01
Finger Closing,160,330,83,405.67
Finger Closing,161,329,67,327.47
Finger Closing,162,329,79,386.12
Finger Closing,163,328,80,391.01
Finger Closing,164,327,73,356.79
Finger Closing,165,327,67,327.47
Finger Closing,166,327,63,307.92
Finger Closing,167,327,58,283.48
Finger Closing,168,327,49,239.49
Finger Closing,169,327,43,210.17
Finger Closing,170,327,40,195.5
Finger Closing,171,327,41,200.39
Finger Closing,172,327,39,190.62
Finger Closing,173,326,38,185.73
Finger Closing,174,327,36,175.95
Finger Closing,175,326,33,161.29
Finger Closing,176,327,29,141.74
Finger Closing,177,327,28,136.85
Finger Closing,178,327,26,127.08
Finger Closing,179,328,26,127.08
Finger Closing,180,328,23,112.41
Finger Opening,180,329,21,102.64
Finger Opening,179,329,18,87.98
Finger Opening,178,329,17,83.09
Finger Opening,177,330,15,73.31
Finger Opening,176,330,15,73.31
Finger Opening,175,331,14,68.43
Finger Opening,174,332,14,68.43
Finger Opening,173,333,14,68.43
Finger Opening,172,334,13,63.54
Finger Opening,171,334,18,87.98
Finger Opening,170,335,16,78.2
Finger Opening,169,336,14,68.43
Finger Opening,168,336,16,78.2
Finger Opening,167,336,18,87.98
Finger Opening,166,337,19,92.86
Finger Opening,165,337,19,92.86
Finger Opening,164,337,20,97.75
Finger Opening,163,337,19,92.86
Finger Opening,162,337,21,102.64
Finger Opening,161,338,67,327.47
Finger Opening,160,338,69,337.24
Finger Opening,159,339,86,420.33
Finger Opening,158,339,78,381.23
Finger Opening,157,340,133,650.05
Finger Opening,156,341,113,552.3
Finger Opening,155,341,104,508.31
Finger Opening,154,342,86,420.33
Finger Opening,153,344,89,435
Finger Opening,152,345,73,356.79
Finger Opening,151,348,90,439.88
Finger Opening,150,350,77,376.34
Finger Opening,149,352,92,449.66
Finger Opening,148,352,76,371.46
Finger Opening,147,352,112,547.41
Finger Opening,146,355,92,449.66
Finger Opening,145,352,155,757.58
Finger Opening,144,357,115,562.07
Finger Opening,143,357,139,679.37
Finger Opening,142,359,112,547.41
Finger Opening,141,360,131,640.27
Finger Opening,140,361,109,532.75
Finger Opening,139,362,103,503.42
Finger Opening,138,361,93,454.55
Finger Opening,137,363,97,474.1
Finger Opening,136,364,96,469.21
Finger Opening,135,366,121,591.4
Finger Opening,134,369,120,586.51
Finger Opening,133,370,115,562.07
Finger Opening,132,372,106,518.08
Finger Opening,131,372,95,464.32
Finger Opening,130,373,93,454.55
Finger Opening,129,375,97,474.1
Finger Opening,128,376,97,474.1
Finger Opening,127,376,98,478.98
Finger Opening,126,376,90,439.88
Finger Opening,125,377,81,395.89
Finger Opening,124,378,85,415.44
Finger Opening,123,374,78,381.23
Finger Opening,122,379,102,498.53
Finger Opening,121,380,100,488.76
Finger Opening,120,379,100,488.76
Finger Opening,119,379,90,439.88
Finger Opening,118,381,94,459.43
Finger Opening,117,380,82,400.78
Finger Opening,116,381,84,410.56
Finger Opening,115,382,77,376.34
Finger Opening,114,382,94,459.43
Finger Opening,113,383,92,449.66
Finger Opening,112,383,82,400.78
Finger Opening,111,384,80,391.01
Finger Opening,110,385,68,332.36
Finger Opening,109,385,75,366.57
Finger Opening,108,386,72,351.91
Finger Opening,107,388,63,307.92
Finger Opening,106,388,67,327.47
Finger Opening,105,388,62,303.03
Finger Opening,104,389,65,317.69
Finger Opening,103,389,61,298.14
Finger Opening,102,389,67,327.47
Finger Opening,101,389,59,288.37
Finger Opening,100,390,67,327.47
Finger Opening,99,391,74,361.68
Finger Opening,98,393,62,303.03
Finger Opening,97,394,52,254.15
Finger Opening,96,394,48,234.6
Finger Opening,95,396,50,244.38
Finger Opening,94,396,50,244.38
Finger Opening,93,396,48,234.6
Finger Opening,92,396,46,224.83
Finger Opening,91,397,46,224.83
Finger Opening,90,398,47,229.72
Finger Closing,90,396,47,229.72
Finger Closing,91,399,44,215.05
Finger Closing,92,399,36,175.95
Finger Closing,93,400,26,127.08
Finger Closing,94,401,20,97.75
Finger Closing,95,402,23,112.41
Finger Closing,96,403,31,151.52
Finger Closing,97,406,42,205.28
Finger Closing,98,405,36,175.95
Finger Closing,99,406,39,190.62
Finger Closing,100,407,37,180.84
Finger Closing,101,408,38,185.73
Finger Closing,102,409,34,166.18
Finger Closing,103,409,33,161.29
Finger Closing,104,410,29,141.74
Finger Closing,105,411,23,112.41
Finger Closing,106,411,20,97.75
Finger Closing,107,411,21,102.64
Finger Closing,108,410,19,92.86
Finger Closing,109,409,18,87.98
Finger Closing,110,408,18,87.98
Finger Closing,111,406,17,83.09
Finger Closing,112,403,27,131.96
Finger Closing,113,401,24,117.3
Finger Closing,114,398,21,102.64
Finger Closing,115,397,19,92.86
Finger Closing,116,395,21,102.64
Finger Closing,117,394,26,127.08
Finger Closing,118,392,24,117.3
Finger Closing,119,390,26,127.08
Finger Closing,120,389,24,117.3
Finger Closing,121,387,37,180.84
Finger Closing,122,386,32,156.4
Finger Closing,123,384,34,166.18
Finger Closing,124,382,33,161.29
Finger Closing,125,381,70,342.13
Finger Closing,126,380,53,259.04
Finger Closing,127,379,39,190.62
Finger Closing,128,377,31,151.52
Finger Closing,129,376,26,127.08
Finger Closing,130,374,23,112.41
Finger Closing,131,372,27,131.96
Finger Closing,132,371,54,263.93
Finger Closing,133,369,53,259.04
Finger Closing,134,368,63,307.92
Finger Closing,135,366,62,303.03
Finger Closing,136,364,69,337.24
Finger Closing,137,364,71,347.02
Finger Closing,138,362,88,430.11
Finger Closing,139,361,83,405.67
Finger Closing,140,359,92,449.66
Finger Closing,141,357,88,430.11
Finger Closing,142,356,98,478.98
Finger Closing,143,355,93,454.55
Finger Closing,144,353,120,586.51
Finger Closing,145,351,111,542.52
Finger Closing,146,350,104,508.31
Finger Closing,147,348,102,498.53
Finger Closing,148,347,163,796.68
Finger Closing,149,344,127,620.72
Finger Closing,150,343,140,684.26
Finger Closing,151,342,126,615.84
Finger Closing,152,340,152,742.91
Finger Closing,153,338,130,635.39
Finger Closing,154,338,135,659.82
Finger Closing,155,335,138,674.49
Finger Closing,156,336,113,552.3
Finger Closing,157,335,96,469.21
Finger Closing,158,334,84,410.56
Finger Closing,159,333,73,356.79
Finger Closing,160,333,72,351.91
Finger Closing,161,331,67,327.47
Finger Closing,162,330,58,283.48
Finger Closing,163,336,50,244.38
Finger Closing,164,328,42,205.28
Finger Closing,165,327,41,200.39
Finger Closing,166,326,38,185.73
Finger Closing,167,324,31,151.52
Finger Closing,168,323,33,161.29
Finger Closing,169,323,37,180.84
Finger Closing,170,324,39,190.62
Finger Closing,171,322,38,185.73
Finger Closing,172,324,40,195.5
Finger Closing,173,322,37,180.84
Finger Closing,174,321,37,180.84
Finger Closing,175,322,33,161.29
Finger Closing,176,321,35,171.07
Finger Closing,177,321,27,131.96
Finger Closing,178,321,28,136.85
Finger Closing,179,323,25,122.19
Finger Closing,180,320,23,112.41
Finger Opening,180,320,19,92.86
Finger Opening,179,320,16,78.2
Finger Opening,178,321,16,78.2
Finger Opening,177,321,31,151.52
Finger Opening,176,324,27,131.96
Finger Opening,175,324,30,146.63
Finger Opening,174,324,24,117.3
Finger Opening,173,325,31,151.52
Finger Opening,172,325,25,122.19
Finger Opening,171,326,37,180.84
Finger Opening,170,327,32,156.4
Finger Opening,169,328,28,136.85
Finger Opening,168,328,25,122.19
Finger Opening,167,329,24,117.3
Finger Opening,166,330,22,107.53
Finger Opening,165,330,33,161.29
Finger Opening,164,332,27,131.96
Finger Opening,163,334,36,175.95
Finger Opening,162,330,42,205.28
Finger Opening,161,333,117,571.85
Finger Opening,160,332,112,547.41
Finger Opening,159,334,132,645.16
Finger Opening,158,334,119,581.62
Finger Opening,157,335,147,718.48
Finger Opening,156,335,122,596.29
Finger Opening,155,335,184,899.32
Finger Opening,154,336,159,777.13
Finger Opening,153,337,170,830.89
Finger Opening,152,338,147,718.48
Finger Opening,151,340,152,742.91
Finger Opening,150,342,135,659.82
Finger Opening,149,344,121,591.4
Finger Opening,148,345,102,498.53
Finger Opening,147,346,96,469.21
Finger Opening,146,347,92,449.66
Finger Opening,145,349,115,562.07
Finger Opening,144,351,94,459.43
Finger Opening,143,352,155,757.58
Finger Opening,142,353,137,669.6
Finger Opening,141,354,150,733.14
Finger Opening,140,356,137,669.6
Finger Opening,139,360,122,596.29
Finger Opening,138,360,118,576.74
Finger Opening,137,359,104,508.31
Finger Opening,136,360,101,493.65
Finger Opening,135,363,116,566.96
Finger Opening,134,364,117,571.85
Finger Opening,133,365,161,786.9
Finger Opening,132,365,137,669.6
Finger Opening,131,366,161,786.9
Finger Opening,130,369,134,654.94
Finger Opening,129,367,111,542.52
Finger Opening,128,368,127,620.72
Finger Opening,127,366,115,562.07
Finger Opening,126,368,119,581.62
Finger Opening,125,370,105,513.2
Finger Opening,124,372,122,596.29
Finger Opening,123,372,110,537.63
Finger Opening,122,376,118,576.74
Finger Opening,121,377,110,537.63
Finger Opening,120,374,112,547.41
Finger Opening,119,374,114,557.18
Finger Opening,118,374,133,650.05
Finger Opening,117,375,119,581.62
Finger Opening,116,376,136,664.71
Finger Opening,115,377,116,566.96
Finger Opening,114,376,141,689.15
Finger Opening,113,378,118,576.74
Finger Opening,112,378,127,620.72
Finger Opening,111,378,106,518.08
Finger Opening,110,378,94,459.43
Finger Opening,109,379,83,405.67
Finger Opening,108,379,99,483.87
Finger Opening,107,379,100,488.76
Finger Opening,106,379,180,879.77
Finger Opening,105,380,150,733.14
Finger Opening,104,381,141,689.15
Finger Opening,103,381,116,566.96
Finger Opening,102,381,117,571.85
Finger Opening,101,381,114,557.18
Finger Opening,100,382,114,557.18
Finger Opening,99,382,99,483.87
Finger Opening,98,383,121,591.4
Finger Opening,97,383,103,503.42
Finger Opening,96,383,123,601.17
Finger Opening,95,384,98,478.98
Finger Opening,94,385,96,469.21
Finger Opening,93,385,96,469.21
Finger Opening,92,386,109,532.75
Finger Opening,91,387,99,483.87
Finger Opening,90,388,87,425.22
